anio,nui,nm_unidad,rg,trim,mes,cd_recurso,nm_recurso,nm_grupo,cd_linea,nm_linea,tipo_mp,mp_sin_elaborar,mp_semi_elaborada,mp_total,produccion,clase_industria
2019,90071,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.84,HUMANO
2019,90071,PLANTA,8,3,7,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.84,HUMANO
2024,11246,PLANTA,11,1,1,234,JUREL,PECES,L3,CONGELADO,1,1.84,0,1.84,1.84,HUMANO
2021,18478,PLANTA,1,2,6,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.8349999999999997,ANIMAL
2021,15232,PLANTA,2,2,6,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.834,ANIMAL
2015,90158,PLANTA,1,3,8,205,ANCHOVETA,PECES,L8,CONSERVA,1,1.831,0,1.831,1.831,HUMANO
2019,2514,PLANTA,8,3,9,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.83,ANIMAL
2019,92074,PLANTA,8,3,8,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.83,ANIMAL
2021,15710,PLANTA,3,2,4,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,2.0,0,2.0,1.83,HUMANO
2020,90339,PLANTA,10,1,1,276,SARDINA COMUN,PECES,L9,HARINA,1,13.9,0,13.9,1.827,ANIMAL
2022,15494,PLANTA,8,4,11,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.825,HUMANO
2018,28064,PLANTA,3,1,3,234,JUREL,PECES,L9,HARINA,1,9.706000000000001,0,9.706000000000001,1.822,ANIMAL
2019,10452,PLANTA,5,1,3,234,JUREL,PECES,L9,HARINA,1,7.56,0,7.56,1.82,ANIMAL
2014,28064,PLANTA,3,4,12,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.8192399999999997,ANIMAL
2022,15232,PLANTA,2,1,3,278,SARDINA ESPAÑOLA,PECES,L9,HARINA,1,6.195,0,6.195,1.817,ANIMAL
2021,10988,PLANTA,8,4,12,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.8150000000000002,HUMANO
2015,10452,PLANTA,5,2,5,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.815,ANIMAL
2021,11246,PLANTA,11,3,9,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.815,HUMANO
2019,2514,PLANTA,8,2,5,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.81,ANIMAL
2022,10951,PLANTA,8,4,10,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.81,HUMANO
2024,90099,PLANTA,8,2,6,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.81,ANIMAL
2024,10973,PLANTA,8,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.809,ANIMAL
2013,90157,PLANTA,1,1,1,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.80898,ANIMAL
2018,10951,PLANTA,8,3,9,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.8,ANIMAL
2021,90071,PLANTA,8,3,7,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,1.8,0,1.8,1.8,HUMANO
2022,28064,PLANTA,3,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.8,ANIMAL
2023,2068,PLANTA,8,2,5,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.8,HUMANO
2024,10951,PLANTA,8,3,8,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.8,ANIMAL
2015,2743,PLANTA,8,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.797,ANIMAL
2023,2594,PLANTA,10,2,4,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.793,HUMANO
2014,28064,PLANTA,3,4,10,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.79199,ANIMAL
2015,15219,PLANTA,8,3,8,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.791,ANIMAL
2020,92296,PLANTA,13,3,9,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.788,HUMANO
2023,92074,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.784,ANIMAL
2024,90204,PLANTA,15,4,11,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.784,ANIMAL
2020,92074,PLANTA,8,3,8,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.78,ANIMAL
2021,28064,PLANTA,3,4,11,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.78,ANIMAL
2018,10951,PLANTA,8,2,5,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.7790000000000001,ANIMAL
2013,4179,PLANTA,15,2,6,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.777,HUMANO
2020,90158,PLANTA,1,2,4,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.769,ANIMAL
2014,4179,PLANTA,15,3,8,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.767,HUMANO
2020,90035,PLANTA,4,1,1,205,ANCHOVETA,PECES,L9,HARINA,1,6.295999999999999,0,6.295999999999999,1.762,ANIMAL
2021,1688,PLANTA,10,1,3,276,SARDINA COMUN,PECES,L9,HARINA,1,9.84,0,9.84,1.761,ANIMAL
2019,92547,PLANTA,8,2,6,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.7600000000000002,HUMANO
2019,92074,PLANTA,8,3,9,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.76,ANIMAL
2021,92074,PLANTA,8,2,6,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.7550000000000001,ANIMAL
2015,90339,PLANTA,10,1,2,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.755,ANIMAL
2021,90158,PLANTA,1,2,5,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.754,ANIMAL
2019,14815,PLANTA,8,1,1,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.75,HUMANO
2018,1688,PLANTA,10,2,5,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.742,ANIMAL
2018,90158,PLANTA,1,2,4,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.7389999999999999,ANIMAL
2013,15458,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,1,7.837999999999999,0,7.837999999999999,1.7371499999999997,ANIMAL
2022,28064,PLANTA,3,3,7,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.736,ANIMAL
2021,15232,PLANTA,2,2,5,234,JUREL,PECES,L9,HARINA,1,7.606,0,7.606,1.733,ANIMAL
2015,10951,PLANTA,8,3,8,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.725,ANIMAL
2019,90157,PLANTA,1,2,4,234,JUREL,PECES,L9,HARINA,1,8.0,0,8.0,1.72,ANIMAL
2022,15232,PLANTA,2,4,10,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.714,ANIMAL
2014,4179,PLANTA,15,4,11,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.712,HUMANO
2023,10973,PLANTA,8,1,2,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.711,ANIMAL
2018,2137,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.705,HUMANO
2015,90157,PLANTA,1,2,4,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,1.7,ANIMAL
2023,92571,PLANTA,13,1,3,205,ANCHOVETA,PECES,L8,CONSERVA,2,0.0,0,0.0,1.699,HUMANO
2015,2332,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.6940000000000002,ANIMAL
2013,4179,PLANTA,15,2,5,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.689,HUMANO
2015,90158,PLANTA,1,3,7,205,ANCHOVETA,PECES,L8,CONSERVA,1,1.6880000000000002,0,1.6880000000000002,1.6880000000000002,HUMANO
2019,15232,PLANTA,2,3,8,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.6800000000000002,ANIMAL
2018,1811,PLANTA,4,2,4,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.68,HUMANO
2019,2068,PLANTA,8,1,2,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.68,HUMANO
2015,90339,PLANTA,10,3,8,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.678,ANIMAL
2018,1688,PLANTA,10,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.67,ANIMAL
2024,14815,PLANTA,8,1,2,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.67,HUMANO
2023,92571,PLANTA,13,2,5,205,ANCHOVETA,PECES,L8,CONSERVA,2,0.0,0,0.0,1.668,HUMANO
2018,1916,PLANTA,8,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.66,ANIMAL
2023,92556,PLANTA,8,2,6,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,2.278,0,2.278,1.66,HUMANO
2023,92556,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.66,HUMANO
2018,15219,PLANTA,8,4,12,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.657,ANIMAL
2020,92074,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,1.651,ANIMAL
2023,14815,PLANTA,8,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.651,ANIMAL
2019,14837,PLANTA,14,2,6,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,1.65,ANIMAL
2015,2421,PLANTA,8,4,11,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.648,ANIMAL
2023,90158,PLANTA,1,1,2,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.645,ANIMAL
2019,90099,PLANTA,8,4,12,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.6400000000000001,ANIMAL
2014,90172,PLANTA,2,4,11,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,1.85,0,1.85,1.64,HUMANO
2020,90071,PLANTA,8,1,2,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.64,HUMANO
2020,28064,PLANTA,3,2,4,234,JUREL,PECES,L9,HARINA,1,8.365,0,8.365,1.639,ANIMAL
2021,15232,PLANTA,2,3,7,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.636,ANIMAL
2024,10973,PLANTA,8,3,7,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,1.635,ANIMAL
2014,90158,PLANTA,1,2,6,205,ANCHOVETA,PECES,L3,CONGELADO,1,1.634,0,1.634,1.634,HUMANO
2019,92074,PLANTA,8,3,8,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.63,ANIMAL
2013,2989,PLANTA,8,2,4,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,1.696544,0,1.696544,1.628,HUMANO
2022,92074,PLANTA,8,4,10,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.627,ANIMAL
2018,92074,PLANTA,8,2,5,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,1.623,ANIMAL
2022,28064,PLANTA,3,2,5,234,JUREL,PECES,L9,HARINA,1,7.894,0,7.894,1.62,ANIMAL
2022,92547,PLANTA,8,1,3,234,JUREL,PECES,L2,FRESCO ENFRIADO,2,0.0,0,0.0,1.62,HUMANO
2022,92683,PLANTA,8,3,7,234,JUREL,PECES,L3,CONGELADO,1,2.63,0,2.63,1.613,HUMANO
2023,90099,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.609,ANIMAL
2021,28064,PLANTA,3,1,2,278,SARDINA ESPAÑOLA,PECES,L9,HARINA,1,10.623000000000001,0,10.623000000000001,1.6010000000000002,ANIMAL
2021,92547,PLANTA,8,4,10,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.601,HUMANO
2018,2068,PLANTA,8,2,6,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.6,HUMANO
2020,2332,PLANTA,8,3,8,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.6,ANIMAL
2021,90035,PLANTA,4,4,11,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.6,ANIMAL
2022,90616,PLANTA,10,4,12,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.6,HUMANO
2018,1688,PLANTA,10,2,6,205,ANCHOVETA,PECES,L9,HARINA,1,5.558999999999999,0,5.558999999999999,1.5919999999999999,ANIMAL
2013,90339,PLANTA,10,2,4,276,SARDINA COMUN,PECES,L9,HARINA,1,10.347999999999999,0,10.347999999999999,1.5890400000000002,ANIMAL
2014,4179,PLANTA,15,4,12,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.586,HUMANO
2022,1688,PLANTA,10,3,7,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.578,ANIMAL
2015,10452,PLANTA,5,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.5770000000000002,ANIMAL
2018,2137,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,1.58589,0,1.58589,1.577,HUMANO
2022,90099,PLANTA,8,4,10,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.577,ANIMAL
2013,4179,PLANTA,15,2,4,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.576,HUMANO
2022,92571,PLANTA,13,4,12,205,ANCHOVETA,PECES,L8,CONSERVA,2,0.0,0,0.0,1.574,HUMANO
2015,10951,PLANTA,8,4,11,276,SARDINA COMUN,PECES,L9,HARINA,2,0.0,0,0.0,1.573,ANIMAL
2024,2514,PLANTA,8,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.571,ANIMAL
2018,15219,PLANTA,8,4,12,234,JUREL,PECES,L2,FRESCO ENFRIADO,2,0.0,0,0.0,1.57,HUMANO
2021,1688,PLANTA,10,3,7,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.5690000000000002,ANIMAL
2020,90099,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.569,ANIMAL
2024,14815,PLANTA,8,3,8,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.56,HUMANO
2018,1688,PLANTA,10,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.556,ANIMAL
2021,2332,PLANTA,8,1,2,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.554,ANIMAL
2019,10452,PLANTA,5,2,4,234,JUREL,PECES,L9,HARINA,1,7.710000000000001,0,7.710000000000001,1.5499999999999998,ANIMAL
2014,14254,PLANTA,10,2,6,276,SARDINA COMUN,PECES,L9,HARINA,1,8.86,0,8.86,1.54,ANIMAL
2015,28064,PLANTA,3,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.5399999999999998,ANIMAL
2022,92140,PLANTA,4,2,6,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.533,HUMANO
2020,2332,PLANTA,8,1,1,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.532,ANIMAL
2022,92571,PLANTA,13,1,1,205,ANCHOVETA,PECES,L8,CONSERVA,2,0.0,0,0.0,1.53,HUMANO
2023,18478,PLANTA,1,4,10,205,ANCHOVETA,PECES,L9,HARINA,2,0.0,0,0.0,1.53,ANIMAL
2021,90035,PLANTA,4,2,4,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.527,ANIMAL
2018,14815,PLANTA,8,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.524,ANIMAL
2023,4098,PLANTA,13,1,1,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.52,ANIMAL
2013,18478,PLANTA,1,3,8,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.518,ANIMAL
2022,2514,PLANTA,8,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.515,ANIMAL
2023,90035,PLANTA,4,2,5,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.514,ANIMAL
2013,15232,PLANTA,2,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.5000000000000002,ANIMAL
2015,15232,PLANTA,2,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.5,ANIMAL
2019,90204,PLANTA,15,1,3,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.5,ANIMAL
2019,28064,PLANTA,3,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.5,ANIMAL
2019,92074,PLANTA,8,4,12,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.5,ANIMAL
2020,2989,PLANTA,8,4,11,234,JUREL,PECES,L3,CONGELADO,1,124.64,0,124.64,1.5,HUMANO
2021,92206,PLANTA,8,1,2,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.5,HUMANO
2022,92683,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.5,HUMANO
2023,2068,PLANTA,8,2,6,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.5,HUMANO
2024,2137,PLANTA,8,2,5,234,JUREL,PECES,L3,CONGELADO,1,1.5,0,1.5,1.5,HUMANO
2015,18478,PLANTA,1,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.498,ANIMAL
2022,90204,PLANTA,15,4,12,234,JUREL,PECES,L9,HARINA,1,6.571,0,6.571,1.497,ANIMAL
2023,92074,PLANTA,8,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.4929999999999999,ANIMAL
2019,90205,PLANTA,15,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.49,ANIMAL
2022,15219,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.482,ANIMAL
2022,15494,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,1,5.436,0,5.436,1.478,HUMANO
2020,90204,PLANTA,15,1,2,234,JUREL,PECES,L9,HARINA,1,6.182,0,6.182,1.477,ANIMAL
2018,90035,PLANTA,4,3,7,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.476,ANIMAL
2021,92547,PLANTA,8,1,3,234,JUREL,PECES,L8,CONSERVA,1,1.473,0,1.473,1.473,HUMANO
2018,18478,PLANTA,1,2,4,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.4689999999999999,ANIMAL
2015,10452,PLANTA,5,1,3,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.4649999999999999,ANIMAL
2023,28064,PLANTA,3,1,2,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.463,ANIMAL
2021,1932,PLANTA,11,1,2,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.462,ANIMAL
2019,18478,PLANTA,1,2,4,234,JUREL,PECES,L9,HARINA,1,6.12,0,6.12,1.46,ANIMAL
2020,15232,PLANTA,2,3,8,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.452,ANIMAL
2013,90339,PLANTA,10,2,4,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.4514,ANIMAL
2019,92547,PLANTA,8,4,10,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.45,HUMANO
2022,28064,PLANTA,3,2,4,234,JUREL,PECES,L9,HARINA,1,7.319,0,7.319,1.443,ANIMAL
2022,92571,PLANTA,13,4,11,205,ANCHOVETA,PECES,L8,CONSERVA,2,0.0,0,0.0,1.443,HUMANO
2019,90071,PLANTA,8,2,5,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.44,HUMANO
2019,14254,PLANTA,10,2,5,276,SARDINA COMUN,PECES,L9,HARINA,1,10.23,0,10.23,1.44,ANIMAL
2020,15219,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.44,ANIMAL
2024,2514,PLANTA,8,1,1,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.44,ANIMAL
2014,2739,PLANTA,5,4,12,234,JUREL,PECES,L3,CONGELADO,1,1.435,0,1.435,1.435,HUMANO
2021,90204,PLANTA,15,2,6,234,JUREL,PECES,L9,HARINA,1,6.194,0,6.194,1.4300000000000002,ANIMAL
2013,10951,PLANTA,8,1,3,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.425678,ANIMAL
2021,28064,PLANTA,3,4,10,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.421,ANIMAL
2022,90158,PLANTA,1,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.421,ANIMAL
2019,2514,PLANTA,8,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.42,ANIMAL
2024,92571,PLANTA,13,4,12,205,ANCHOVETA,PECES,L8,CONSERVA,2,0.0,0,0.0,1.416,HUMANO
2019,90158,PLANTA,1,2,5,234,JUREL,PECES,L9,HARINA,1,7.07,0,7.07,1.41,ANIMAL
2019,2137,PLANTA,8,3,9,234,JUREL,PECES,L2,FRESCO ENFRIADO,2,0.0,0,0.0,1.41,HUMANO
2014,15219,PLANTA,8,2,5,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,1.35264,0,1.35264,1.4,HUMANO
2019,92571,PLANTA,13,3,9,205,ANCHOVETA,PECES,L6,SALADO HUMEDO,2,0.0,0,0.0,1.4,HUMANO
2023,2594,PLANTA,10,3,7,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.4,HUMANO
2015,1688,PLANTA,10,3,7,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.3970000000000002,ANIMAL
2013,1688,PLANTA,10,4,12,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.396774,ANIMAL
2019,28064,PLANTA,3,2,6,234,JUREL,PECES,L9,HARINA,1,9.14,0,9.14,1.39,ANIMAL
2023,11246,PLANTA,11,3,8,234,JUREL,PECES,L3,CONGELADO,1,1.39,0,1.39,1.39,HUMANO
2024,13476,PLANTA,8,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.389,ANIMAL
2018,14254,PLANTA,10,4,12,276,SARDINA COMUN,PECES,L9,HARINA,1,2.772,0,2.772,1.388,ANIMAL
2023,2594,PLANTA,10,4,10,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.387,HUMANO
2019,15494,PLANTA,8,1,2,234,JUREL,PECES,L3,CONGELADO,1,4.76,0,4.76,1.38,HUMANO
2021,18478,PLANTA,1,2,6,278,SARDINA ESPAÑOLA,PECES,L9,HARINA,1,6.6,0,6.6,1.373,ANIMAL
2023,90073,PLANTA,8,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.372,ANIMAL
2013,15300,PLANTA,2,1,1,234,JUREL,PECES,L3,CONGELADO,1,1.37,0,1.37,1.37,HUMANO
2015,90158,PLANTA,1,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.37,ANIMAL
2023,1688,PLANTA,10,1,3,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.368,ANIMAL
2021,2332,PLANTA,8,3,9,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.365,ANIMAL
2024,14254,PLANTA,10,2,5,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.365,ANIMAL
2022,15232,PLANTA,2,4,12,278,SARDINA ESPAÑOLA,PECES,L9,HARINA,1,6.083,0,6.083,1.363,ANIMAL
2018,2068,PLANTA,8,3,8,234,JUREL,PECES,L8,CONSERVA,2,0.0,0,0.0,1.36,HUMANO
2019,15300,PLANTA,2,3,9,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,1.36,0,1.36,1.36,HUMANO
2013,15300,PLANTA,2,1,3,278,SARDINA ESPAÑOLA,PECES,L3,CONGELADO,1,1.3599999999999999,0,1.3599999999999999,1.3599999999999999,HUMANO
2018,10951,PLANTA,8,2,6,234,JUREL,PECES,L3,CONGELADO,2,0.0,0,0.0,1.356,HUMANO
2021,90035,PLANTA,4,1,1,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.355,ANIMAL
2018,14815,PLANTA,8,4,12,234,JUREL,PECES,L3,CONGELADO,1,1.7469999999999999,0,1.7469999999999999,1.35,HUMANO
2019,10452,PLANTA,5,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.35,ANIMAL
2023,15435,PLANTA,8,2,4,234,JUREL,PECES,L2,FRESCO ENFRIADO,1,1.345,0,1.345,1.345,HUMANO
2013,90035,PLANTA,4,1,2,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.3400000000000003,ANIMAL
2022,90073,PLANTA,8,4,10,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.34,ANIMAL
2024,90035,PLANTA,4,1,1,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.339,ANIMAL
2020,90035,PLANTA,4,1,2,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.337,ANIMAL
2023,90035,PLANTA,4,1,2,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.337,ANIMAL
2015,15219,PLANTA,8,4,11,234,JUREL,PECES,L10,ACEITE,2,0.0,0,0.0,1.334,ANIMAL
2014,15232,PLANTA,2,3,8,234,JUREL,PECES,L9,HARINA,1,5.324,0,5.324,1.332,ANIMAL
2021,90073,PLANTA,8,4,12,276,SARDINA COMUN,PECES,L10,ACEITE,2,0.0,0,0.0,1.332,ANIMAL
2013,90099,PLANTA,8,2,6,205,ANCHOVETA,PECES,L10,ACEITE,2,0.0,0,0.0,1.329,ANIMAL
2018,18478,PLANTA,1,2,6,234,JUREL,PECES,L9,HARINA,1,5.486,0,5.486,1.329,ANIMAL
2015,2743,PLANTA,8,4,12,205,ANCHOVETA,PECES,L9,HARINA,1,7.056,0,7.056,1.328,ANIMAL
2022,15232,PLANTA,2,2,6,278,SARDINA ESPAÑOLA,PECES,L10,ACEITE,2,0.0,0,0.0,1.326,ANIMAL
2022,90099,PLANTA,8,4,11,234,JUREL,PECES,L9,HARINA,2,0.0,0,0.0,1.321,ANIMAL
